date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:51:54	740/740	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:11:58%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-lib-media/video_icon.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-lib-media/video_icon.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:54	378/378	---M--	200	added ('OK')	image/svg+xml	etag:7964cdcec8d0e1aa82a7b90d837fc61c	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-lib-media/image-gallery_icon.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-lib-media/image-gallery_icon.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:54	117821/117821	---M--	200	added ('OK')	image/jpeg	etag:%22f9af7cf4905e83ad10e59bd3ba351701fa972b87%22	https://s2-g1.glbimg.com/JbMmngfzl58eHM1fLMvK73QvhRs=/0x0:597x414/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2024/y/d/pVPTYFQVeS0SrUHmOuzQ/foto-droga.png	C:/Users/PC/Desktop/clon3/noticia2024/s2-g1.glbimg.com/JbMmngfzl58eHM1fLMvK73QvhRs=/0x0_597x414/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2024/y/d/pV/foto-droga.1c.delaye	(from https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2024/10/31/passageiro-de-onibus-e-preso-em-flagrante-apos-esconder-62kg-de-skunk-dentro-de-mochila-em-presidente-prudente.ghtml)
23:51:54	5606/5606	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:12:03%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-economia/valor.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-economia/valor.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:54	4580/4580	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:12:08%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-economia-cotacao/valorLogo.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-economia-cotacao/valorLogo.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:57	24739/24739	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:14:23%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/climatempo-logo.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/climatempo-logo.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:57	621/621	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:12:13%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon1.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon1.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:57	552/552	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:12:33%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon1n.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon1n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:57	876/876	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:12:39%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon2.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon2.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:58	945/945	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:12:44%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon2n.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon2n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:58	1130/1130	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:12:49%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon2r.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon2r.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:58	1190/1190	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:12:54%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon2rn.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon2rn.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:58	894/894	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:00%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon3.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon3.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:58	894/894	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:05%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon3n.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon3n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:59	1042/1042	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:10%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:59	1098/1098	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:15%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4n.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:51:59	1286/1286	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:20%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4r.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4r.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:00	1342/1342	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:25%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4rn.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4rn.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:01	2014/2014	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:30%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4t.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4t.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:01	1545/1545	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:36%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4tn.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon4tn.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:01	815/815	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:41%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon5.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon5.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:01	815/815	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:46%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon5n.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon5n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:02	1249/1249	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:51%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon6.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon6.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:02	1249/1249	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:13:56%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon6n.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon6n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:02	1099/1099	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:14:01%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon7.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon7.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:03	1072/1072	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:14:07%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon7n.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon7n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:03	1072/1072	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:14:13%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon8.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon8.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:03	797/797	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:14:18%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon9.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon9.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:05	1059/1059	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:12:18%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon11.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon11.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:05	1155/1155	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:12:23%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon13.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon13.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
23:52:06	780/780	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Sep%202024%2019:12:28%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon15.svg	C:/Users/PC/Desktop/clon3/noticia2024/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/img/post-previsao-do-tempo/Icon15.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/87dc2a39-d49c-4a11-bfaf-980d5d3591c4/554891ea-0747-4ac4-aeca-79fd48c21162.css)
